,year_month,us_state,make,phone_series,phone_launch_date,model_family,predecessor,successor,model_age_days,model_age_months,model,sku,sku_no_colour,colour,size,closing_subs_monthly,filed_claims,claims,claims_swap,claims_replacement,ir_rate_swap,ir_rate_replacement,ir_rate_monthly,churn_rate,churn
3203,2023-08-01,Nevada,Samsung,GALAXY S21,2021-01-29,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,944,31,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,2544,4.0,5.0,5.0,0.0,0.0,0.0,0.0019654088050314,0.0703616352201258,179
3204,2023-09-01,Nevada,Samsung,GALAXY S21,2021-01-29,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,974,32,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,2299,5.0,4.0,3.0,1.0,0.0,0.0,0.001739886907351,0.0639408438451501,147
3205,2023-10-01,Nevada,Samsung,GALAXY S21,2021-01-29,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,1005,33,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,2053,1.0,2.0,2.0,0.0,0.0,0.0,0.0009741841207988,0.0769605455431076,158
3206,2023-11-01,Nevada,Samsung,GALAXY S21,2021-01-29,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,1035,34,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,1901,5.0,5.0,4.0,1.0,0.0,0.0,0.0026301946344029,0.0405049973698054,77
3207,2021-01-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,5,0,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3208,2021-02-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,33,1,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3209,2021-03-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,64,2,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3210,2021-04-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,94,3,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,1
3211,2021-05-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,125,4,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3212,2021-06-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,155,5,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3213,2021-07-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,186,6,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178571428571429,1
3214,2021-08-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,217,7,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3215,2021-09-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,247,8,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3216,2021-10-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,278,9,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3217,2021-11-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,308,10,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142857142857143,1
3218,2022-01-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,370,12,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,5
3219,2022-02-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,398,13,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,63,1.0,1.0,1.0,0.0,0.0158730158730159,0.0,0.0158730158730159,0.0317460317460317,2
3220,2022-03-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,429,14,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105263157894737,6
3221,2022-04-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,459,15,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566037735849057,3
3222,2022-05-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,490,16,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,2
3223,2022-06-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,520,17,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,3
3224,2022-07-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,551,18,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,2
3225,2022-08-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,582,19,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545455,2
3226,2022-09-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,612,20,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,2
3227,2022-10-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,643,21,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2
3228,2022-11-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,673,22,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,1
3229,2022-12-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,704,23,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,3
3230,2023-02-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,763,25,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714286,1
3231,2023-03-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,794,26,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058824,1
3232,2023-04-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,824,27,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,2
3233,2023-05-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,855,28,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857143,4
3234,2023-08-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,947,31,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,2
3235,2023-09-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,977,32,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1
3236,2023-10-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,1008,33,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,2
3237,2023-11-01,Texas,Samsung,GALAXY S21,2021-01-26,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY S22 PLUS,1038,34,GALAXY S21 PLUS 5G 256GB VIOLET,GXYS21P5G256VIO,GXYS21P5G256,Purple,256,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545455,1
3238,2020-06-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,150,4,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3239,2020-07-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,181,5,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,22,1.0,1.2771189553144917,1.561965692440661,-0.2848467371262059,0.0709984405654846,-0.012947578960282,0.0580508616052041,0.0,0
3240,2020-08-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,212,6,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3241,2020-09-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,242,7,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3242,2020-10-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,273,8,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3243,2020-12-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,334,10,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3244,2021-01-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,365,11,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3245,2021-02-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,393,12,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,209,1.0,1.0,1.0,0.0,0.0047846889952153,0.0,0.0047846889952153,0.0095693779904306,2
3246,2021-03-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,424,13,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,322,1.0,1.0,1.0,0.0,0.0031055900621118,0.0,0.0031055900621118,0.0031055900621118,1
3247,2021-04-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,454,14,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,407,2.0,2.0,1.0,1.0,0.0,0.0024570024570024,0.0049140049140049,0.0122850122850123,5
3248,2021-05-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,485,15,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,407,3.0,1.0,1.0,0.0,0.0024570024570024,0.0,0.0024570024570024,0.027027027027027,11
3249,2021-06-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,515,16,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,465,1.0,1.0,1.0,0.0,0.0,0.0,0.0021505376344086,0.0129032258064516,6
3250,2021-07-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,546,17,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,480,2.0503202005844128,1.0,1.0,0.0,0.0020833333333333,0.0,0.0020833333333333,0.01875,9
3251,2021-08-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,577,18,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,480,2.0,4.0,4.0,0.0,0.00625,0.0,0.0083333333333333,0.0125,6
3252,2021-09-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,607,19,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,478,1.0,6.0,6.0,0.0,0.00836820083682,0.0,0.0125523012552301,0.0209205020920502,10
3253,2021-10-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,638,20,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,539,2.0,3.0,3.0,0.0,0.0037105751391465,0.0,0.0055658627087198,0.012987012987013,7
3254,2021-11-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,668,21,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013355592654424,8
3255,2021-12-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,699,22,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,620,1.0,2.0,2.0,0.0,0.0,0.0,0.0032258064516129,0.0080645161290322,5
3256,2022-01-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,730,23,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,626,5.0,4.0,4.0,0.0,0.0047923322683706,0.0,0.0063897763578274,0.0175718849840256,11
3257,2022-02-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,758,24,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,619,3.0,3.0380532556105297,2.55549898974013,0.4825542658703772,0.0041284313242974,0.0007795707041524,0.0049080020284499,0.0193861066235864,12
3258,2022-03-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,789,25,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,607,4.0,3.918520405758549,3.0522656383898643,0.8662547673686687,0.0050284442148103,0.0014271083482185,0.0064555525630289,0.0197693574958814,12
3259,2022-04-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,819,26,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,596,5.0,2.0,2.0,0.0,0.0,0.0,0.0033557046979865,0.0134228187919463,8
3260,2022-05-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,850,27,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,589,6.0,5.0,5.0,0.0,0.0,0.0,0.0084889643463497,0.0118845500848896,7
3261,2022-06-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,880,28,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,583,10.0,7.0,7.0,0.0,0.0,0.0,0.0120068610634648,0.0120068610634648,7
3262,2022-07-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,911,29,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,576,4.0,4.0,4.0,0.0,0.0,0.0,0.0069444444444444,0.0069444444444444,4
3263,2022-08-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,942,30,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,568,2.0,6.0,6.0,0.0,0.0,0.0,0.0105633802816901,0.0105633802816901,6
3264,2022-09-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,972,31,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,564,6.0,3.0,3.0,0.0,0.0,0.0,0.0053191489361702,0.0053191489361702,3
3265,2022-10-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,1003,32,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,554,6.0,3.0,3.0,0.0,0.0,0.0,0.0054151624548736,0.0126353790613718,7
3266,2022-11-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,1033,33,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,547,3.0,4.0,4.0,0.0,0.0,0.0,0.0073126142595978,0.0109689213893967,6
3267,2022-12-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,1064,34,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,539,6.0,5.0,5.0,0.0,0.0,0.0,0.0092764378478664,0.0092764378478664,5
3268,2023-01-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,1095,35,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,530,3.0,4.0,4.0,0.0,0.0,0.0,0.0075471698113207,0.0132075471698113,7
3269,2023-02-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,1123,36,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,525,4.0,3.918520405758549,3.0522656383898643,0.8662547673686687,0.0058138393112187,0.0016500090807022,0.007463848391921,0.0057142857142857,3
3270,2023-03-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,1154,37,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,508,2.0503202005844128,1.0,1.0,0.0,0.0,0.0,0.0019685039370078,0.0236220472440945,12
3271,2023-04-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,1184,38,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,497,5.0,4.0,4.0,0.0,0.0,0.0,0.0080482897384305,0.0100603621730382,5
3272,2023-05-01,California,Samsung,GALAXY S21,2020-02-01,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY S22 ULTRA,1215,39,GALAXY S21 ULTRA 5G 256GB BLACK,GXYS21U5G256BLK,GXYS21U5G256,Black,256,483,4.0,3.0,3.0,0.0,0.0,0.0,0.0062111801242236,0.0227743271221532,11
